id,name,url,institution
886,Relativism,https://www.classcentral.com/course/relativism-13660,"University of California, Irvine"
887,"Lesson | Business English Skills: How to Navigate Tone, Formality, and Directness in Emails",https://www.classcentral.com/course/business-english-skills-how-to-navigate-tone-form-17304,University of Washington
888,"Philosophy, Science and Religion: Science and Philosophy",https://www.classcentral.com/course/philosophy-science-religion-1-8024,University of Edinburgh
889,哲学导论（中文版）,https://www.classcentral.com/course/zhexue-daolun-4345,University of Edinburgh
890,Философия культуры (Philosophy of Culture),https://www.classcentral.com/course/philculture-2835,Higher School of Economics
891,"Le Bien, le Juste, l’Utile. Introduction aux éthiques philosophiques",https://www.classcentral.com/course/ethique-3886,University of Geneva
892,Violences et religions,https://www.classcentral.com/course/violences-religions-12099,University of Geneva
893,活用希臘哲學 (Understanding the Greek Philosophy),https://www.classcentral.com/course/ntuugp-1604,National Taiwan University
894,紅樓夢(The Red Chamber Dream),https://www.classcentral.com/course/rcd-1419,National Taiwan University
895,"莊子─姿勢、意識與感情 (Zhuangzi─Posture, Awareness, and Sentiment)",https://www.classcentral.com/course/zhuangzi-6984,National Taiwan University
896,The Cosmopolitan Medieval Arabic World,https://www.classcentral.com/course/medieval-arabia-12400,Leiden University
897,"¿Cómo persuadir? Jugando con palabras, imágenes y números",https://www.classcentral.com/course/como-persuadir-8062,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
898,"Corrección, estilo y variación lingüística",https://www.classcentral.com/course/correccion-1530,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
899,La recherche documentaire,https://www.classcentral.com/course/recherche-documentaire-6506,École Polytechnique
900,Re-imaging God in Korean Context,https://www.classcentral.com/course/god-korean-context-9388,Yonsei University
901,Я говорю по-русски/ I speak Russian,https://www.classcentral.com/course/ya-govoryu-po-russki-13253,Tomsk State University
902,Зарисовки о Сибири. Город Томск: курс русского языка для иностранцев,https://www.classcentral.com/course/zarisovki-o-sibiri-5321,Tomsk State University
903,Intellectual Change in Early China: Warring States and Han,https://www.classcentral.com/course/intellectual-change-early-china-the-warr-10759,The Chinese University of Hong Kong
904,Historia de las reglas del fútbol en Inglaterra y en Argentina,https://www.classcentral.com/course/historia-reglas-futbol-7080,Universidad Austral
905,Research for Impact,https://www.classcentral.com/course/research-for-impact-13093,University of Cape Town
906,Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan,https://www.classcentral.com/course/visual-literary-culture-in-japan-9118,The University of Tokyo
907,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,https://www.classcentral.com/course/palatine-carafa-8624,Sapienza University of Rome
908,Alle origini della civiltà mediterranea: archeologia della città dal Levante all’Occidente – III-I millennio a.C.,https://www.classcentral.com/course/nigro-levante-occidente-8298,Sapienza University of Rome
909,At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West – 3rd-1st millennium BC,https://www.classcentral.com/course/archaeology-city-levant-west-8558,Sapienza University of Rome
910,Skepticism,https://www.classcentral.com/course/skepticism-13615,"University of California, Irvine"
911,Lesson | Business English Skills: Introducing Yourself in Business Settings ,https://www.classcentral.com/course/lesson-business-english-skills-introducing-yourse-17302,University of Washington
912,Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails,https://www.classcentral.com/course/lesson-business-english-skills-how-to-write-effec-17303,University of Washington
913,Race and Cultural Diversity in American Life and History,https://www.classcentral.com/course/race-cultural-diversity-american-life-9082,University of Illinois at Urbana-Champaign
914,"Applied Public History: Places, People, Stories",https://www.classcentral.com/course/uol-public-history-22023,University of London International Programmes
915,Magna Carta and its Legacies: Freedom and protest,https://www.classcentral.com/course/magna-carta-13872,University of London International Programmes
916,Write Your First Novel,https://www.classcentral.com/course/write-your-first-novel-18955,Michigan State University
917,Luther and the West,https://www.classcentral.com/course/luther-and-the-west-7071,Northwestern University
918,خيارات لسانية لمحترفي الإعلام باللغة العربية,https://www.classcentral.com/course/arabic-for-media-6891,Northwestern University
919,Spanish for Successful Communication in Healthcare Settings,https://www.classcentral.com/course/spanish-in-healthcare-settings-11166,Rice University
920,悖论：思维的魔方,https://www.classcentral.com/course/paradox-4430,Peking University
921,Chinese Characters for beginner (2) 汉字(2),https://www.classcentral.com/course/hanzi-2-10324,Peking University
922,Essentials for English Speeches and Presentations 英语演讲与演示,https://www.classcentral.com/course/englishspeech-3228,Peking University
923,中日文化交流史,https://www.classcentral.com/course/zhongri-jiaoliushi-8563,Peking University
924,论文写作初阶（Academic Writing and Research）,https://www.classcentral.com/course/lunwen-xiezuo-chujie-5949,Peking University
925,Chinese for HSK 6,https://www.classcentral.com/course/chinese-for-hsk-6-17033,Peking University
926,中级商务汉语——商务活动篇,https://www.classcentral.com/course/intermediatechinesebusiness-7422,Peking University
927,中级商务汉语（入职与营销篇）,https://www.classcentral.com/course/business-chinese-6177,Peking University
928,现代汉语核心语法,https://www.classcentral.com/course/hanyu-yufa-8551,Peking University
929,Towards language universals through lexical semantics: introduction to lexical and semantic typology,https://www.classcentral.com/course/lexical-semantic-typology-7779,Higher School of Economics
930,История и теория медиа (History and theory of media),https://www.classcentral.com/course/teoriya-smi-6619,Higher School of Economics
931,Religions and Society in China,https://www.classcentral.com/course/religions-society-china-7780,Higher School of Economics
932,Основы философии: о чем спорят философы сегодня,https://www.classcentral.com/course/osnovy-filosofii-7778,Higher School of Economics
933,Frontières en tous genres,https://www.classcentral.com/course/geographie-politique-culturelle-frontier-9417,University of Geneva
934,A l’avènement du christianisme : l’archéologie des derniers païens,https://www.classcentral.com/course/archeology-22247,University of Geneva
935,Conflict Transformation,https://www.classcentral.com/course/conflict-transformation-8457,Emory University
936,Leadership d’excellence par le sport de haut niveau,https://www.classcentral.com/course/leadership-excellence-sport-15236,ESSEC Business School
937,紅樓夢-母神崇拜 (The Red Chamber Dream (2)),https://www.classcentral.com/course/rcd2-2359,National Taiwan University
938,現代文學導讀：詩、散文、小說,https://www.classcentral.com/course/poetry-prose-novel-12657,National Taiwan University
939,東亞儒家：人文精神一(East Asian Confucianisms: Humanism (1)),https://www.classcentral.com/course/east-asian-confucianisms-humanism1-8250,National Taiwan University
940,Learning Chinese : Start From Scratch (零到一學中文),https://www.classcentral.com/course/learn-chinese-mandarin-11931,National Taiwan University
941,發展心理學：哲學觀與方法論 (Developmental Psychology: Philosophical Bases and Methodology),https://www.classcentral.com/course/developmental-psychology-8391,National Taiwan University
942,是誰在說話 — 可愛的臺灣。（Intermediate Chinese）,https://www.classcentral.com/course/learn-intermediate-chinese-mandarin-12501,National Taiwan University
943,東亞儒學：孟子二 (East Asian Confucianisms: Mencius(2)),https://www.classcentral.com/course/mencius2-6296,National Taiwan University
944,東亞儒家：人文精神二(East Asian Confucianisms: Humanism (2)),https://www.classcentral.com/course/east-asian-confucianisms-humanism2-9629,National Taiwan University
945,莊子─人情 (Zhuangzi─Between People),https://www.classcentral.com/course/zhuangzi-renqing-12169,National Taiwan University
946,唐詩新思路 (Tang Poetry),https://www.classcentral.com/course/tang-poems-6850,National Taiwan University
947,東亞儒學：孟子一(East Asian Confucianisms: Mencius (1)),https://www.classcentral.com/course/mencius1-4104,National Taiwan University
948,Periodismo digital y combate a las fake news,https://www.classcentral.com/course/periodismo-digital-17315,Universidad Nacional Autónoma de México
949,"Química, guerra y ética",https://www.classcentral.com/course/quimica-etica-13219,Universidad Nacional Autónoma de México
950,Fundamentos de la escritura,https://www.classcentral.com/course/escritura-esp-13496,Tecnológico de Monterrey
951,Fundamentos de la escritura académica,https://www.classcentral.com/course/escritura-academica-esp-13497,Tecnológico de Monterrey
952,"Knowledge Exchange: Using, Protecting and Monetizing Ideas with Third Parties",https://www.classcentral.com/course/knowledge-exchange-society-research-9528,Leiden University
953,The Importance and Power of Music in our Society,https://www.classcentral.com/course/importance-power-music-our-society-10447,Leiden University
954,The Rooseveltian Century,https://www.classcentral.com/course/roosevelt-4424,Leiden University
955,Humanidades digitales,https://www.classcentral.com/course/humanidades-digitales-12353,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
